gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
NMB1395,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.545697829362386,-33.877273014378424,2640,1.0,pending,,,
NMB1396,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.556507467828016,-33.877400133938174,1861,1.0,pending,,,
NMB1397,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.567317173817138,-33.87752630571797,2985,1.0,pending,,,
NMB1398,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.578126946824813,-33.87765152969821,3708,1.0,pending,,,
NMB1399,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.588936786346093,-33.87777580585943,3492,1.0,pending,,,
NMB1400,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.59974669187601,-33.87789913418229,2001,1.0,pending,,,
NMB1401,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.610556662909573,-33.87802151464762,70,1.0,pending,,,
NMB1402,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.62135766338005,-33.87813534003697,84,1.0,pending,,,
NMB1403,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.628004998395795,-33.876446348223695,0,1.0,pending,,,
NMB1423,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.415820977696303,-33.884689298410784,0,0.8575,pending,,,
NMB1424,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.426630902457486,-33.88482783657005,0,1.0,pending,,,
NMB1425,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.437440900831067,-33.884965426876064,0,1.0,pending,,,
NMB1426,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.448250972312135,-33.88510206930746,0,1.0,pending,,,
NMB1427,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.459061116395773,-33.885237763842945,0,1.0,pending,,,
NMB1428,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.46987133257704,-33.88537251046145,28,1.0,pending,,,
NMB1429,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.480681620350964,-33.885506309142,1,1.0,pending,,,
NMB1430,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.49149197921257,-33.88563915986382,234,1.0,pending,,,
NMB1431,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.502302408656846,-33.885771062606224,750,1.0,pending,,,
NMB1432,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.513112908178766,-33.88590201734872,1098,1.0,pending,,,
NMB1433,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.523923477273282,-33.886032024070914,1481,1.0,pending,,,
NMB1434,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.53473411543533,-33.886161082752615,554,1.0,pending,,,
NMB1435,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.54554482215983,-33.886289193373756,1335,1.0,pending,,,
NMB1436,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.556355596941664,-33.88641635591439,2326,1.0,pending,,,
NMB1437,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.56716643927571,-33.88654257035475,750,1.0,pending,,,
NMB1438,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.57797734865682,-33.88666783667522,2903,1.0,pending,,,
NMB1439,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.588788324579838,-33.88679215485631,3906,1.0,pending,,,
NMB1440,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.599599366539568,-33.88691552487868,3232,1.0,pending,,,
NMB1441,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.61041047403081,-33.88703794672314,1794,1.0,pending,,,
NMB1442,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.620138623980854,-33.886827137827325,372,1.0,pending,,,
NMB1462,gqeberha,vexcel_gqeberha_2026,,vexcel_partial,25.41565426290056,-33.893704922716,0,0.8575,pending,,,
NMB1463,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.426465324121413,-33.89384350770905,0,1.0,pending,,,
NMB1464,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.437276458985977,-33.89398114452859,2,1.0,pending,,,
NMB1465,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.44808766698914,-33.894117833153196,2,1.0,pending,,,
NMB1466,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.458898947625755,-33.8942535735616,27,1.0,pending,,,
NMB1467,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.469710300390677,-33.894388365732716,78,1.0,pending,,,
NMB1468,gqeberha,vexcel_gqeberha_2026,,vexcel_full,25.48052172477872,-33.89452220964558,0,1.0,pending,,,
