gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
BCM1765,east_london,vexcel_east_london_2026,,vexcel_full,27.808114629693236,-32.9902862601935,1003,1.0,pending,,,
BCM1766,east_london,vexcel_east_london_2026,,vexcel_full,27.81881719377163,-32.99021652971056,3031,1.0,pending,,,
BCM1767,east_london,vexcel_east_london_2026,,vexcel_full,27.82951972071137,-32.990145881997734,716,1.0,pending,,,
BCM1768,east_london,vexcel_east_london_2026,,vexcel_full,27.840222210027267,-32.99007431706586,987,1.0,pending,,,
BCM1769,east_london,vexcel_east_london_2026,,vexcel_full,27.850924661234128,-32.990001834925934,1412,1.0,pending,,,
BCM1770,east_london,vexcel_east_london_2026,,vexcel_full,27.86162707384677,-32.989928435589064,1291,1.0,pending,,,
BCM1771,east_london,vexcel_east_london_2026,,vexcel_full,27.872329447380025,-32.98985411906653,1115,1.0,pending,,,
BCM1772,east_london,vexcel_east_london_2026,,vexcel_full,27.883031781348734,-32.98977888536973,765,1.0,pending,,,
BCM1773,east_london,vexcel_east_london_2026,,vexcel_full,27.893734075267744,-32.98970273451019,837,1.0,pending,,,
BCM1774,east_london,vexcel_east_london_2026,,vexcel_full,27.904436328651933,-32.98962566649961,1474,1.0,pending,,,
BCM1775,east_london,vexcel_east_london_2026,,vexcel_full,27.91513854101616,-32.98954768134981,960,1.0,pending,,,
BCM1776,east_london,vexcel_east_london_2026,,vexcel_full,27.925840711875324,-32.98946877907276,1435,1.0,pending,,,
BCM1777,east_london,vexcel_east_london_2026,,vexcel_full,27.936542840744316,-32.98938895968057,1090,1.0,pending,,,
BCM1778,east_london,vexcel_east_london_2026,,vexcel_full,27.946221557819225,-32.9889140189793,324,1.0,pending,,,
BCM1804,east_london,vexcel_east_london_2026,,vexcel_partial,27.754678042846653,-32.99964075415604,0,0.1079,pending,,,
BCM1805,east_london,vexcel_east_london_2026,,vexcel_partial,27.765381873986854,-32.9995755876491,0,0.7449,pending,,,
BCM1806,east_london,vexcel_east_london_2026,,vexcel_partial,27.776085670400178,-32.99950950354579,4,0.9557,pending,,,
BCM1807,east_london,vexcel_east_london_2026,,vexcel_full,27.78678943160116,-32.999442501856244,1,1.0,pending,,,
