gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MSU0162,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.37194563244677,-29.610390968556906,1440,1.0,pending,,,
MSU0163,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.38226299095784,-29.610595038185238,524,1.0,pending,,,
MSU0164,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.392580455476864,-29.61079830690229,779,1.0,pending,,,
MSU0165,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.402898025587863,-29.611000774678374,606,1.0,pending,,,
MSU0166,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.413215700874822,-29.611202441483908,350,1.0,pending,,,
MSU0167,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.423533480921716,-29.611403307289464,111,1.0,pending,,,
MSU0168,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.43385136531248,-29.611603372065712,638,1.0,pending,,,
MSU0169,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.444169353631032,-29.611802635783405,526,0.9419,pending,,,
MSU0170,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.45448744546127,-29.61200109841347,155,0.2472,pending,,,
MSU0192,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.28916925684276,-29.61774458424951,690,0.1907,pending,,,
MSU0193,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.299486668257963,-29.617955136805392,978,1.0,pending,,,
MSU0194,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.30980418904891,-29.618164888400116,56,1.0,pending,,,
MSU0195,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.32012181879968,-29.618373839003056,152,1.0,pending,,,
MSU0196,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.33043955709432,-29.618581988583692,662,1.0,pending,,,
MSU0197,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.340757403516843,-29.618789337111625,277,1.0,pending,,,
MSU0198,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.351075357651265,-29.618995884556572,697,1.0,pending,,,
MSU0199,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.361393419081544,-29.619201630888387,801,1.0,pending,,,
MSU0200,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.371711587391616,-29.619406576077,132,1.0,pending,,,
MSU0201,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.382029862165414,-29.61961072009251,534,1.0,pending,,,
MSU0202,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.39234824298681,-29.61981406290507,1023,1.0,pending,,,
MSU0203,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.40266672943968,-29.620016604485,1363,1.0,pending,,,
MSU0204,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.412985321107865,-29.620218344802712,1196,1.0,pending,,,
MSU0205,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.423304017575173,-29.620419283828735,352,1.0,pending,,,
MSU0206,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.433622818425395,-29.62061942153373,1280,1.0,pending,,,
MSU0207,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.443941723242276,-29.620818757888465,449,1.0,pending,,,
MSU0208,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.454260731609565,-29.62101729286382,27,0.3415,pending,,,
MSU0230,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.288927773340394,-29.626759572123888,560,0.1907,pending,,,
MSU0231,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.299246101111393,-29.626970201412977,1190,1.0,pending,,,
MSU0232,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.309564538299057,-29.627180029449313,1352,1.0,pending,,,
MSU0233,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.319883084487312,-29.627389056202254,1387,1.0,pending,,,
MSU0234,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.33020173926004,-29.627597281641282,2040,1.0,pending,,,
MSU0235,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.340520502201127,-29.627804705735983,1034,1.0,pending,,,
MSU0236,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.3508393728944,-29.628011328456054,95,1.0,pending,,,
MSU0237,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.361158350923677,-29.628217149771313,361,1.0,pending,,,
MSU0238,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.371477435872745,-29.62842216965171,317,1.0,pending,,,
MSU0239,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.381796627325368,-29.628626388067303,1016,1.0,pending,,,
MSU0240,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.39211592486528,-29.628829804988246,1463,1.0,pending,,,
MSU0241,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.40243532807619,-29.629032420384846,777,1.0,pending,,,
MSU0242,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.412754836541787,-29.629234234227493,1129,1.0,pending,,,
MSU0243,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.423074449845718,-29.629435246486704,1503,1.0,pending,,,
MSU0244,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.433394167571628,-29.62963545713313,86,1.0,pending,,,
MSU0245,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.443713989303106,-29.62983486613751,0,1.0,pending,,,
MSU0246,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.454033914623746,-29.63003347347073,4,0.3415,pending,,,
MSU0268,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.288686180005307,-29.635774545944447,526,0.1593,pending,,,
MSU0269,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.29900542454815,-29.63598525198006,1547,1.0,pending,,,
MSU0270,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.309324778548614,-29.636195156471288,1616,1.0,pending,,,
MSU0271,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.319644241590456,-29.636404259387483,1245,1.0,pending,,,
MSU0272,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.32996381325742,-29.636612560698083,2492,1.0,pending,,,
MSU0273,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.34028349313321,-29.63682006037267,2027,1.0,pending,,,
MSU0274,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.350603280801522,-29.637026758380927,446,1.0,pending,,,
MSU0275,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.360923175846015,-29.637232654692674,354,1.0,pending,,,
MSU0276,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.37124317785031,-29.63743774927784,674,1.0,pending,,,
MSU0277,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.38156328639803,-29.63764204210645,1255,1.0,pending,,,
MSU0278,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.391883501072748,-29.637845533148656,1178,1.0,pending,,,
MSU0279,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.402203821458016,-29.638048222374746,1214,1.0,pending,,,
MSU0280,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.41252424713736,-29.638250109755106,726,1.0,pending,,,
MSU0281,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.42284477769429,-29.638451195260238,1537,1.0,pending,,,
MSU0282,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.433165412712277,-29.638651478860762,708,1.0,pending,,,
MSU0283,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.443486151774774,-29.63885096052743,1,1.0,pending,,,
MSU0284,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.45380699446521,-29.639049640231086,1,0.3415,pending,,,
MSU0305,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.28844447679639,-29.64478950570794,1067,0.3905,pending,,,
MSU0306,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.298764638527295,-29.64500028850343,1343,1.0,pending,,,
MSU0307,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.309084909756784,-29.645210269462844,1181,1.0,pending,,,
MSU0308,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.31940529006848,-29.645419448555508,1503,1.0,pending,,,
MSU0309,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.32972577904596,-29.64562782575087,1861,1.0,pending,,,
MSU0310,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.34004637627278,-29.64583540101848,1337,1.0,pending,,,
MSU0311,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.350367081332465,-29.646042174328038,1642,1.0,pending,,,
MSU0312,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.360687893808535,-29.646248145649302,650,1.0,pending,,,
MSU0313,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.371008813284465,-29.646453314952208,1308,1.0,pending,,,
MSU0314,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.381329839343692,-29.646657682206765,1342,1.0,pending,,,
MSU0315,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.391650971569653,-29.64686124738313,928,1.0,pending,,,
MSU0316,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.401972209545747,-29.64706401045155,326,1.0,pending,,,
MSU0317,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.412293552855342,-29.647265971382403,619,1.0,pending,,,
MSU0318,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.422615001081795,-29.647467130146183,1368,1.0,pending,,,
MSU0319,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.432936553808414,-29.647667486713495,388,1.0,pending,,,
MSU0320,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.443258210618502,-29.647867041055072,5,1.0,pending,,,
MSU0321,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.453579971095333,-29.64806579314176,39,0.2653,pending,,,
MSU0344,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_partial,30.288202663672518,-29.653804451411116,1505,0.3269,pending,,,
MSU0345,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.298523743007845,-29.654015310979826,1797,1.0,pending,,,
MSU0346,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.308844931882753,-29.654225368420718,2286,1.0,pending,,,
MSU0347,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.319166229880715,-29.65443462370311,2352,1.0,pending,,,
MSU0348,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.32948763658515,-29.65464307679643,2370,1.0,pending,,,
MSU0349,pietermaritzburg,vexcel_pietermaritzburg_2025,,vexcel_full,30.339809151579463,-29.65485072767022,2534,1.0,pending,,,
