gridcell_id,region_key,primary_source,fallback_source,imagery_plan,lon,lat,n_buildings,vexcel_fraction,status,source_used,downloaded_at,error
MNG2552,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.2035453560615,-29.101562985831762,1114,1.0,pending,,,
MNG2553,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.213821384885545,-29.101623611820738,796,1.0,pending,,,
MNG2554,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.22409744508167,-29.10168345068109,491,1.0,pending,,,
MNG2555,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.23437353623997,-29.10174250240412,184,1.0,pending,,,
MNG2556,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.244649657950536,-29.101800766981217,959,1.0,pending,,,
MNG2557,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.254925809803456,-29.101858244403925,216,1.0,pending,,,
MNG2558,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.265201991388793,-29.1019149346639,298,1.0,pending,,,
MNG2559,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.275478202296622,-29.10197083775288,104,1.0,pending,,,
MNG2560,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.285754442117007,-29.102025953662753,105,1.0,pending,,,
MNG2561,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.296030710439993,-29.102080282385494,70,1.0,pending,,,
MNG2562,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.306307006855636,-29.102133823913213,169,1.0,pending,,,
MNG2563,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.316583330953975,-29.10218657823811,183,1.0,pending,,,
MNG2564,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.326859682325036,-29.102238545352538,178,0.6843,pending,,,
MNG2669,bloemfontein,vexcel_bloemfontein_2026,,vexcel_partial,26.121261639189672,-29.110074403651065,0,0.7397,pending,,,
MNG2670,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.131538298584616,-29.110141351029366,3,1.0,pending,,,
MNG2671,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.141814992643347,-29.11020751106245,28,1.0,pending,,,
MNG2672,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.152091720955873,-29.110272883740695,348,1.0,pending,,,
MNG2673,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.162368483112203,-29.110337469054585,1312,1.0,pending,,,
MNG2674,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.17264527870233,-29.11040126699474,660,1.0,pending,,,
MNG2675,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.182922107316234,-29.110464277551873,435,1.0,pending,,,
MNG2676,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.193198968543893,-29.11052650071685,448,1.0,pending,,,
MNG2677,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.20347586197528,-29.110587936480588,753,1.0,pending,,,
MNG2678,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.213752787200356,-29.11064858483417,1178,1.0,pending,,,
MNG2679,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.224029743809073,-29.110708445768775,638,1.0,pending,,,
MNG2680,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.234306731391378,-29.110767519275715,832,1.0,pending,,,
MNG2681,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.24458374953721,-29.110825805346376,230,1.0,pending,,,
MNG2682,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.254860797836503,-29.110883303972297,171,1.0,pending,,,
MNG2683,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.265137875879176,-29.11094001514512,286,1.0,pending,,,
MNG2684,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.275414983255157,-29.110995938856586,507,1.0,pending,,,
MNG2685,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.28569211955434,-29.111051075098572,282,1.0,pending,,,
MNG2686,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.295969284366638,-29.111105423863066,101,1.0,pending,,,
MNG2687,bloemfontein,vexcel_bloemfontein_2026,,vexcel_full,26.30624647728195,-29.111158985142165,4,1.0,pending,,,
